peak_amplitude,peak_abs,rise_time_us,tail_energy,tail_rms,tail_std,tail_max_abs,tail_mean_abs,tail_skew,tail_kurtosis,tail_zcr,tail_decay_rate,width_50pct,width_10pct,energy_asymmetry,reflection_ratio,time_to_reflection_us,full_rms,full_energy,full_skew,full_kurtosis,spectral_centroid_mhz,spectral_bandwidth_mhz,peak_freq_mhz,band_energy_0,band_energy_1,band_energy_2,band_energy_3,spectral_entropy,wavelet_energy_0,wavelet_std_0,wavelet_energy_1,wavelet_std_1,wavelet_energy_2,wavelet_std_2,wavelet_energy_3,wavelet_std_3,wavelet_energy_4,wavelet_std_4,file,file_idx,pulse_idx
-1.0161290168762207,1.0161290168762207,0.015,2.703433761859662,0.0982604731215468,0.09817770354790585,0.25806450843811035,0.08536866105028561,-0.6291828521819323,2.0265670733214707,0.025,-0.0016923652205982171,0.09999999999999999,0.48,0.14535334735653588,0.2539682502189085,0.0,0.22006343646347967,15.739072722137687,-2.5569823448442954,9.664461791695658,2.6339062559978887,3.7335310880488066,1.2307692307692308,0.9529819395569707,0.04591239675183579,0.0008749459903460861,0.00023071770081067847,2.413484052281583,6.364185261728672,0.4794608565657122,0.08833624498472821,0.05978587412495199,0.020737756360664907,0.022411904434381964,0.006755279038147774,0.009447142521422133,0.0037623130613496595,0.005108891217636367,26-04-28-09-01.mat,6,1
-1.0161290168762207,1.0161290168762207,0.02,2.729708474133317,0.09873681601201457,0.09870856582900273,0.24193547666072845,0.08680875317326614,-0.6091542158903063,1.9508176178961232,0.02142857142857143,-0.0010469883646777602,0.09999999999999999,0.505,0.18420130195838,0.23809523458022672,0.0,0.2206138091367793,15.81789715409777,-2.538902101799862,9.58218016159517,2.6048133848135966,3.599775139512055,1.2307692307692308,0.9544080228104398,0.04474664465486651,0.0006701145578843235,0.00017521797677251305,2.4013698318002628,6.158237706639094,0.47319652970896786,0.10624393242193952,0.0658638491213416,0.012271280171556955,0.017084658555950805,0.0054283445545355155,0.008433859007375666,0.003556952106569581,0.004821623614242934,26-04-28-09-01.mat,6,2
-1.0161290168762207,1.0161290168762207,0.015,2.7104576948437082,0.09838803816020138,0.09830772185607431,0.25806450843811035,0.08577188684472016,-0.6463741797483628,2.0079922576171865,0.017857142857142856,-0.0014168753140085231,0.09999999999999999,0.48,0.1427277795593498,0.2539682502189085,0.0,0.22019979482722402,15.758583633634256,-2.5585352751816313,9.660729117502546,2.6343662391697746,3.719698038727041,1.2307692307692308,0.9527121839019325,0.0463160145229876,0.0007400658883657926,0.00023173568667758597,2.4123623645113828,6.449098807654727,0.4824728157112934,0.09010625381230926,0.060473707078411834,0.020882144293353694,0.022473293921263567,0.00601599503079155,0.008955421170813457,0.003802439109896945,0.0051564414846613105,26-04-28-09-01.mat,6,3
-0.8870967626571655,0.8870967626571655,0.01,2.1547865521058105,0.08772494660882246,0.08763485825308771,0.25806450843811035,0.0757488456687757,-0.6803032070178779,2.206573694365358,0.02142857142857143,0.0026205870210981195,0.09999999999999999,0.515,0.1133683120090334,0.2909090859897018,0.0,0.19592216361264053,12.475285613263942,-2.587069686030206,9.810354060446658,2.7518137888340592,4.102660282151923,1.2307692307692308,0.9453542079842484,0.05287835133395541,0.0014389809647753723,0.00032845971697444555,2.436312586392209,5.917740576535329,0.4591149266730017,0.05726674574323856,0.04843716400083562,0.017553764623169644,0.020551411273361384,0.006478218568016567,0.009286968732450286,0.003617809457519124,0.005029689089252095,26-04-28-12-01.mat,7,0
-0.9193547964096069,0.9193547964096069,0.015,2.087929115924331,0.08635328424402719,0.08626439830269789,0.24193547666072845,0.07453916828547205,-0.6756755827671004,2.1388897027740015,0.017857142857142856,0.0013173785792256684,0.09999999999999999,0.5,0.15120200232517383,0.2631578989735551,0.0,0.19558686061303102,12.432621514449897,-2.6076880718714714,9.942779946789596,2.777462033075387,4.118966797478957,1.2307692307692308,0.9433735835226812,0.054957971131738184,0.0013445726902799042,0.0003238726552544057,2.4470680903808772,5.519736400604133,0.4441702978771931,0.06521303346748983,0.05129911157825549,0.013051368908293766,0.01782975836902919,0.004389662575472396,0.007584527041320116,0.003207851086800855,0.0047303858450652115,26-04-28-12-01.mat,7,1
-0.9032257795333862,0.9032257795333862,0.01,2.129552422496458,0.08720977219359526,0.08716950778582122,0.22580644488334656,0.07557603461401803,-0.6394491367251965,2.089785648416572,0.02142857142857143,0.002826932801204848,0.09999999999999999,0.54,0.19230388906879958,0.24999999997232142,0.0,0.1963832869968755,12.534078508801578,-2.582303755519713,9.827439260524306,2.7797263906762137,4.174621936798571,1.2307692307692308,0.9438909745080172,0.0543587326755819,0.001396475251451669,0.000353817564903038,2.44038897668836,5.453338499312304,0.44318292663628434,0.0652551752872394,0.051387646765615205,0.009444985335569922,0.015130466511760554,0.004168943624175841,0.0074474630788763626,0.0034981473682775058,0.004941319490190481,26-04-28-12-01.mat,7,2
-0.9193547964096069,0.9193547964096069,0.015,2.185483740702754,0.08834760366834182,0.08828220927025593,0.24193547666072845,0.07690091936716012,-0.6579056360533411,2.099094681178376,0.025,-0.0006855430780200471,0.09999999999999999,0.56,0.14390629772066685,0.2631578989735551,0.0,0.19691244737884303,12.601716378135828,-2.575360817548087,9.787365497036598,2.7511670338317007,4.075177428020223,1.2307692307692308,0.945148467631062,0.0532665926112687,0.001242994674790363,0.00034194508283282547,2.4329517893607013,5.724520332670798,0.45295588835959294,0.0646884455861819,0.051360501595392564,0.012361521062480217,0.017272530433166296,0.0035665013438926007,0.006865314014942911,0.004162834293726908,0.0053906655319857725,26-04-28-12-01.mat,7,3
-0.9032257795333862,0.9032257795333862,0.015,2.074921832620541,0.08608388418572858,0.0859893947668676,0.24193547666072845,0.07419354617595672,-0.6359432973038904,2.1272795494315395,0.02857142857142857,0.001443388395269168,0.095,0.51,0.12257363438579223,0.26785714282748724,0.0,0.19292081297323016,12.095993025431916,-2.6108782268283615,10.033516521889371,2.8234041951150606,4.219107214783646,1.2307692307692308,0.9412912921352125,0.05700865996079408,0.0013493336556715833,0.0003507142482742435,2.4556922805006653,5.497752486275716,0.44128690318215924,0.05815098061258279,0.04864787767691293,0.017850514127174328,0.02085355418886011,0.005364178097673734,0.00836093567386417,0.002817624256680872,0.004419324744202194,26-04-28-15-01.mat,8,0
-0.9032257795333862,0.9032257795333862,0.015,2.028095612726898,0.08510698336142446,0.08502709764012367,0.22580644488334656,0.0738479240664414,-0.6654865591856883,2.0906681570282792,0.025,0.0022520565339723218,0.09999999999999999,0.48,0.16835927369710574,0.24999999997232142,0.0,0.19144430639610704,11.911549796733116,-2.607846665805598,10.013617663883123,2.8094142775648483,4.181088529644933,1.2307692307692308,0.9405994668783847,0.057796319417188456,0.0013478741180588285,0.00025633958631943735,2.4500179753962184,5.35548949329889,0.43732802734972476,0.06369803803205137,0.050777664430012484,0.008672141958031801,0.014542939889298194,0.0035149177673255132,0.006844368460238592,0.0032588733574719494,0.004769290004210558,26-04-28-15-01.mat,8,1
-0.9032257795333862,0.9032257795333862,0.015,2.070239210631177,0.08598669354347752,0.08586922400920433,0.24193547666072845,0.07430875354579516,-0.6457821401763758,2.1045443414937135,0.02142857142857143,0.004190514338168169,0.095,0.5249999999999999,0.13395973108930462,0.26785714282748724,0.0,0.19285234100090423,12.087408264596942,-2.6052286273546423,9.99111070171645,2.7908741923385145,4.1804037542067025,1.2307692307692308,0.9422360333408273,0.056078629701734155,0.0013569828597652682,0.00032835409762560074,2.4497021961178826,5.497366142426887,0.4407114290354341,0.056150673598579254,0.04779048433889018,0.014877794192294963,0.019047372340173795,0.004876929700059733,0.008051731834013604,0.0035688427772987844,0.004983038162092768,26-04-28-15-01.mat,8,2
